Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
75,75,1,28.258204387874283,0,3600.0,-1,4.48935,0.0,1,28.258204387874283,35,169.40502999999998,SAT,,0.148,
76,76,1,36.79432380123761,0,3600.0,-1,4.54742,0.0,1,36.79432380123761,36,173.95244999999997,SAT,,0.347,
77,77,1,380.45915723807013,0,3600.0,-1,4.609159,0.0,1,380.45915723807013,36,178.56160899999998,SAT,,0.243,
78,78,1,66.13039094394082,0,3600.0,-1,4.656745,0.0,1,66.13039094394082,37,183.21835399999998,SAT,,0.263,
79,79,1,98.39621331251774,0,3600.0,-1,4.723812,0.0,1,98.39621331251774,37,187.942166,SAT,,0.279,
80,80,1,30.548555589661177,0,3600.0,-1,4.777539,0.0,1,30.548555589661177,38,192.71970499999998,SAT,,0.223,
81,81,1,87.8893122014936,0,3600.0,-1,4.840339,0.0,1,87.8893122014936,38,197.56004399999998,SAT,,0.286,
82,82,1,36.940597496777954,0,3600.0,-1,4.890871,0.0,1,36.940597496777954,39,202.45091499999998,SAT,,0.282,
83,83,1,1.965494925045265,0,3600.0,-1,4.947216,0.0,1,1.965494925045265,39,207.39813099999998,SAT,,0.24,
84,84,1,79.3397197090553,0,3600.0,-1,5.006322,0.0,1,79.3397197090553,40,212.404453,SAT,,0.266,
85,85,1,14.154101153200063,0,3600.0,-1,5.076593,0.0,1,14.154101153200063,40,217.481046,SAT,,0.261,
86,86,1,122.77780328689417,0,3600.0,-1,5.139763,0.0,1,122.77780328689417,41,222.62080899999998,SAT,,0.202,
87,87,1,29.641548447357017,0,3600.0,-1,5.190416,0.0,1,29.641548447357017,41,227.81122499999998,SAT,,0.314,
88,88,1,31.981870048231244,0,3600.0,-1,5.245823,0.0,1,31.981870048231244,42,233.05704799999998,SAT,,0.242,
89,89,1,78.36221956115412,0,3600.0,-1,5.31744,0.0,1,78.36221956115412,42,238.37448799999999,SAT,,0.306,
90,90,1,84.84577360433624,0,3600.0,-1,5.398643,0.0,1,84.84577360433624,43,243.77313099999998,SAT,,0.297,
91,91,1,94.31430830751353,0,3600.0,-1,5.462586,0.0,1,94.31430830751353,43,249.23571699999997,SAT,,0.273,
92,92,1,38.58766162685396,0,3600.0,-1,5.519847,0.0,1,38.58766162685396,44,254.75556399999996,SAT,,0.294,
93,93,1,177.38204759112455,0,3600.0,-1,5.583886,0.0,1,177.38204759112455,44,260.33944999999994,SAT,,0.285,
94,94,1,104.07750142955285,0,3600.0,-1,5.640643,0.0,1,104.07750142955285,45,265.98009299999995,SAT,,0.475,
95,95,1,39.46430319702246,0,3600.0,-1,5.705781,0.0,1,39.46430319702246,45,271.68587399999996,SAT,,0.313,
96,96,1,90.62760292810076,0,3600.0,-1,5.772663,0.0,1,90.62760292810076,46,277.458537,SAT,,0.301,
97,97,1,116.36538191269052,0,3600.0,-1,5.843057,0.0,1,116.36538191269052,46,283.30159399999997,SAT,,0.271,
98,98,1,133.60047529161102,0,3600.0,-1,5.921828,0.0,1,133.60047529161102,47,289.22342199999997,SAT,,0.362,
99,99,1,58.13776539971467,0,3600.0,-1,5.998498,0.0,1,58.13776539971467,47,295.22191999999995,SAT,,0.3,
100,100,1,104.0771304344759,0,3600.0,-1,6.047242,0.0,1,104.0771304344759,48,301.26916199999994,SAT,,0.241,
